student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
033573614,Sarah Hernandez,11th,Green High School,98.9,31.7,Charter,832670
110825382,Gregory Allen,11th,Green High School,86.4,71.3,Charter,832670
085414941,Fernando Boyle,9th,Sullivan High School,64.8,44.9,Public,961125
100226234,Alicia Barber,12th,Wagner High School,,45.1,Public,846745
017211510,Alexis Schwartz,10th,Fisher High School,,55.0,Public,817615
037913995,Stephanie Matthews,10th,Wagner High School,42.8,46.3,Public,846745
014527728,Mackenzie Foster,9th,Montgomery High School,45.5,66.5,Charter,893368
019139739,Anna Rose,12th,Montgomery High School,63.1,61.7,Charter,893368
022713702,Brandon Velez,11th,Green High School,99.2,79.4,Charter,832670
080319164,Douglas Hernandez,9th,Campos High School,66.0,37.3,Public,957299
052511288,Shannon Chapman,12th,Dixon High School,69.3,44.9,Charter,870334
117656017,Tiffany Daniels,12th,Silva High School,73.0,63.5,Public,991918
091146685,Edwin Wagner,9th,Campbell High School,50.9,59.3,Charter,960726
048692739,Elizabeth Howard,9th,Richard High School,59.1,60.5,Charter,889699
035472962,Michael Barnett,10th,Odonnell High School,56.8,44.0,Public,959474
046373623,Melanie Williams,9th,Odonnell High School,,56.2,Public,959474
099748195,Matthew Bates,9th,Sullivan High School,78.2,21.0,Public,961125
014716717,David Lopez,12th,Bowers High School,87.0,55.8,Public,848324
112872391,Michelle Mitchell,11th,Bowers High School,96.8,,Public,848324
036536852,Ruth Campbell,9th,Green High School,,64.0,Charter,832670
106931769,Richard Nelson,9th,Sullivan High School,65.7,54.7,Public,961125
118484576,Fred Watkins,10th,Fisher High School,62.2,42.5,Public,817615
034193187,Darlene Hahn,10th,Campbell High School,83.8,,Charter,960726
121187297,Michael Frazier,11th,Wagner High School,85.3,41.7,Public,846745
110441944,George Riley,11th,Silva High School,75.9,76.3,Public,991918
102276114,Angel Greene,10th,Campos High School,,66.3,Public,957299
118711427,Lisa West,10th,Silva High School,96.0,40.3,Public,991918
034972272,Ashley Shaw,10th,Campbell High School,91.0,73.1,Charter,960726
122780046,Joseph Murphy,10th,Green High School,80.1,97.1,Charter,832670
032216134,Randy Daniels,9th,Green High School,72.8,72.3,Charter,832670
098008849,Deborah Fuller,10th,Turner High School,80.4,84.5,Public,956438
053560788,Sarah Lin,12th,Turner High School,74.4,52.9,Public,956438
063855247,Shannon Kelly,12th,Silva High School,64.6,81.8,Public,991918
102379338,Stephanie Potts,9th,Dixon High School,57.5,72.4,Charter,870334
091602404,Rachel Williams,9th,Woods High School,67.4,77.7,Public,912243
020370037,Stephen Bender,12th,Fisher High School,65.7,85.0,Public,817615
041730371,Gary Smith,9th,Sullivan High School,64.6,50.0,Public,961125
014787270,Zachary Rogers,12th,Fisher High School,67.3,59.2,Public,817615
033099363,Patrick Mathews,12th,Dixon High School,93.5,60.9,Charter,870334
090882050,Robert Nguyen,10th,Silva High School,,42.9,Public,991918
031205625,Jody Collins,10th,Sullivan High School,76.0,67.5,Public,961125
112677761,Marie Jones,11th,Montgomery High School,84.8,99.9,Charter,893368
064615075,Heather Tucker,10th,Green High School,49.3,69.1,Charter,832670
091811185,Thomas Parrish,10th,Wagner High School,78.0,72.9,Public,846745
124945009,Michael Mooney,9th,Richard High School,85.6,61.9,Charter,889699
024206806,Amy White,12th,Wagner High School,99.2,59.6,Public,846745
081227501,Linda Smith,9th,Campos High School,69.8,36.5,Public,957299
035514503,Thomas Crawford,12th,Montgomery High School,63.5,,Charter,893368
020558901,Amber Wilson,11th,Sullivan High School,98.1,49.1,Public,961125
052683695,David Landry,10th,Richard High School,77.2,49.4,Charter,889699
016683068,Martha Lewis,12th,Bowers High School,91.3,39.3,Public,848324
115010448,Angela Cruz,12th,Bowers High School,95.7,51.3,Public,848324
124999262,Tyler Smith,9th,Woods High School,66.5,66.5,Public,912243
108139909,Paige Weeks,9th,Silva High School,76.9,65.7,Public,991918
011428286,Christopher Owens,9th,Wagner High School,78.3,73.6,Public,846745
027515028,Katherine Ray,9th,Green High School,,82.9,Charter,832670
021911152,Nicholas Johnson,10th,Silva High School,88.0,43.5,Public,991918
023082322,Judy Howard,9th,Green High School,72.3,75.9,Charter,832670
012692118,Brandon Cooper,9th,Sullivan High School,41.2,46.9,Public,961125
030604803,Alexander Neal,12th,Montgomery High School,62.2,72.6,Charter,893368
126291434,Stephanie Smith,11th,Bowers High School,67.3,48.7,Public,848324
045561407,Michael Nguyen,11th,Green High School,96.0,37.8,Charter,832670
080725127,Madison Frazier,10th,Turner High School,81.2,57.8,Public,956438
013171340,Zachary Stevenson,9th,Wagner High School,94.7,57.1,Public,846745
033598631,Alison Hebert,12th,Montgomery High School,71.1,63.5,Charter,893368
095255585,Jennifer Jackson,10th,Richard High School,,58.8,Charter,889699
101986159,James Johnson,9th,Turner High School,95.1,53.1,Public,956438
019704630,Emily Stewart,9th,Wagner High School,59.3,48.1,Public,846745
065904714,Alexa Parker,9th,Woods High School,42.6,69.6,Public,912243
085544374,Kevin Snyder,11th,Green High School,87.1,47.1,Charter,832670
010349984,Katherine Mason,12th,Montgomery High School,55.8,59.9,Charter,893368
124402063,Elizabeth Lopez,9th,Green High School,74.9,69.8,Charter,832670
127278090,Gina Hayes,12th,Montgomery High School,70.9,,Charter,893368
121523945,Donald Williams,10th,Green High School,,65.1,Charter,832670
127139113,Teresa Smith,9th,Sullivan High School,74.8,63.1,Public,961125
123224103,Victor Lam,12th,Fisher High School,68.2,74.1,Public,817615
097815907,James Smith,11th,Montgomery High School,64.7,73.5,Charter,893368
027422917,Ann Walls,10th,Silva High School,90.3,51.7,Public,991918
058885646,Darlene Baker,9th,Campos High School,76.4,48.8,Public,957299
061291638,John Benson,9th,Sullivan High School,,70.0,Public,961125
038806658,Jennifer Leblanc,11th,Montgomery High School,84.3,78.8,Charter,893368
078056714,Sandra Lambert,12th,Turner High School,90.1,70.4,Public,956438
055982490,Joe Leonard,12th,Wagner High School,76.5,70.6,Public,846745
051328650,Richard Chapman,11th,Turner High School,77.3,43.6,Public,956438
105026882,Brenda Peterson,11th,Campos High School,61.5,58.9,Public,957299
041127858,Kevin Franco,10th,Silva High School,95.9,48.3,Public,991918
066328755,Ann Miller,9th,Silva High School,60.5,34.0,Public,991918
016902697,Roger Price,11th,Richard High School,60.3,66.9,Charter,889699
128370450,Mackenzie Holt,12th,Woods High School,81.3,45.8,Public,912243
028349073,Olivia Williams,11th,Fisher High School,65.8,41.1,Public,817615
061160620,Robert Oliver,10th,Wagner High School,33.0,62.6,Public,846745
044295745,Jamie Jenkins,10th,Turner High School,79.1,88.1,Public,956438
042130475,Shelby Bennett,12th,Montgomery High School,65.6,75.3,Charter,893368
040544526,Jeremiah Park,10th,Woods High School,78.8,60.5,Public,912243
013602929,Patricia Smith,9th,Wagner High School,96.3,65.0,Public,846745
041695717,Cindy Krueger,11th,Dixon High School,88.3,68.3,Charter,870334
060869760,Thomas Long,12th,Wagner High School,86.6,61.7,Public,846745
117165362,Dakota Santana,9th,Sullivan High School,45.6,47.2,Public,961125
121240930,Frank Hutchinson,11th,Montgomery High School,88.8,78.7,Charter,893368
012032972,Charles Kent,9th,Sullivan High School,64.6,79.5,Public,961125
106343742,Ralph Ryan,12th,Woods High School,81.6,47.1,Public,912243
074760431,Jill Gay,11th,Bowers High School,80.0,37.5,Public,848324
083643015,Joseph Swanson,11th,Woods High School,60.2,66.1,Public,912243
032593381,Walter Miller,11th,Richard High School,87.3,47.3,Charter,889699
075921871,Jimmy Dickerson,12th,Woods High School,61.5,62.6,Public,912243
128181733,David Silva,10th,Wagner High School,72.4,59.2,Public,846745
074530506,Stacy Randolph,10th,Woods High School,64.2,69.3,Public,912243
030900617,Nicholas Davis,12th,Montgomery High School,66.1,,Charter,893368
054823408,James Lee,10th,Montgomery High School,54.8,76.8,Charter,893368
062341914,Adrian Douglas,12th,Wagner High School,48.8,66.6,Public,846745
093170769,Brooke Berg,12th,Montgomery High School,57.3,59.2,Charter,893368
069130555,Thomas Cole,10th,Green High School,67.9,62.8,Charter,832670
074714157,William Duarte,12th,Wagner High School,71.9,47.6,Public,846745
074473605,William Reyes,10th,Green High School,63.5,57.7,Charter,832670
110322474,Kristin Barton,9th,Montgomery High School,86.6,,Charter,893368
033096052,John Flores,9th,Green High School,64.7,40.8,Charter,832670
048702331,Vicki Green,12th,Odonnell High School,54.1,84.0,Public,959474
045111624,Christopher Sparks,9th,Dixon High School,85.8,56.2,Charter,870334
092604757,Christopher Davis,12th,Wagner High School,93.5,48.0,Public,846745
048672474,Jamie Taylor,10th,Fisher High School,90.6,,Public,817615
026775270,Debra Robinson,10th,Wagner High School,63.6,54.7,Public,846745
080173465,Michael Rodriguez,12th,Wagner High School,84.9,64.4,Public,846745
036700170,Mark Perez,9th,Green High School,93.0,97.5,Charter,832670
016943520,Corey Hubbard,11th,Bowers High School,68.1,62.6,Public,848324
094255117,Scott Lozano,10th,Dixon High School,65.6,58.7,Charter,870334
027867954,Michael Morris,9th,Turner High School,72.4,84.1,Public,956438
068446499,Henry Shepherd,10th,Chang High School,98.6,,Charter,840132
074115594,Michelle Green,12th,Montgomery High School,60.7,72.7,Charter,893368
030302309,Teresa Harris,10th,Fisher High School,57.4,72.8,Public,817615
098384657,Maria Ramos,9th,Turner High School,70.9,51.9,Public,956438
062347332,Mary Hansen,9th,Green High School,66.3,62.4,Charter,832670
123873237,Kelly Lane,10th,Woods High School,67.6,58.2,Public,912243
067863743,Brittany Fisher,12th,Wagner High School,80.1,62.3,Public,846745
094654792,Michael Ortiz,12th,Woods High School,,61.9,Public,912243
021523825,Miguel Cooper,9th,Sullivan High School,60.5,74.4,Public,961125
069570542,Kara Bowers,9th,Sullivan High School,67.5,56.3,Public,961125
029335002,Jason Parker,9th,Turner High School,82.1,,Public,956438
119320257,Amanda Bush,9th,Sullivan High School,82.9,66.6,Public,961125
122095087,Jeffrey Ryan,11th,Silva High School,81.9,95.4,Public,991918
026969824,Margaret Cervantes,11th,Montgomery High School,,63.1,Charter,893368
099308124,Dwayne Zuniga,11th,Bowers High School,81.7,48.4,Public,848324
114253138,Charles Bowers,10th,Campbell High School,61.5,59.0,Charter,960726
023189733,Brenda Hines,12th,Odonnell High School,73.8,86.5,Public,959474
032164817,Keith Taylor,12th,Wagner High School,59.6,60.1,Public,846745
016828975,Evan Carrillo,12th,Richard High School,79.7,28.0,Charter,889699
079711919,Anthony Mora,12th,Silva High School,42.7,65.8,Public,991918
051119717,Douglas Roberts,11th,Montgomery High School,82.2,75.2,Charter,893368
116610290,Heidi Nolan,10th,Campbell High School,35.9,93.7,Charter,960726
118173036,Sara Murphy,11th,Montgomery High School,93.6,86.4,Charter,893368
125680680,Jeffrey Hernandez,10th,Fisher High School,79.4,37.4,Public,817615
094514272,Aaron Green,11th,Montgomery High School,85.8,80.5,Charter,893368
029316759,Adam Love,11th,Odonnell High School,84.8,38.0,Public,959474
048454016,Elizabeth Guerrero,11th,Montgomery High School,90.1,67.0,Charter,893368
102086414,Rebecca Wilson,9th,Richard High School,53.2,71.9,Charter,889699
011288086,John Cox,10th,Wagner High School,,76.6,Public,846745
026333395,Michael Coleman,9th,Dixon High School,43.5,81.5,Charter,870334
127700924,Kimberly Hughes,9th,Turner High School,75.8,97.1,Public,956438
053875897,Robert Ross,12th,Woods High School,83.6,32.9,Public,912243
088986081,Dawn Zamora,10th,Green High School,76.4,71.9,Charter,832670
058602706,Caitlin Hawkins,12th,Campos High School,67.3,67.4,Public,957299
096478989,Anna Meyer,11th,Sullivan High School,82.4,46.9,Public,961125
088331542,Patricia Smith,12th,Wagner High School,82.6,61.5,Public,846745
062895062,Michaela Barnett,9th,Sullivan High School,60.9,50.0,Public,961125
126878378,Wayne Young,11th,Dixon High School,87.6,87.8,Charter,870334
028962887,Jessica Haas,9th,Bowers High School,30.1,24.3,Public,848324
093226998,Alexandra Patterson,11th,Montgomery High School,80.9,77.9,Charter,893368
107440783,Edward Fuller,12th,Bowers High School,64.1,72.4,Public,848324
091980689,Lindsey Collins,11th,Odonnell High School,,62.0,Public,959474
057234829,Lynn Martin,11th,Dixon High School,93.9,73.5,Charter,870334
086635949,Rebecca Walls,10th,Fisher High School,88.5,53.2,Public,817615
086329543,Heather Foster,9th,Silva High School,72.2,63.9,Public,991918
119386725,Zachary Smith,9th,Wagner High School,76.7,53.3,Public,846745
068638401,Keith Wilson,9th,Green High School,62.3,92.1,Charter,832670
074865637,Jason Alexander,11th,Green High School,98.4,49.9,Charter,832670
115850912,Brent Vasquez,10th,Wagner High School,56.9,62.1,Public,846745
013421359,Lauren Gonzalez,9th,Dixon High School,35.8,80.3,Charter,870334
113656464,Roy Wilson,10th,Green High School,74.4,90.6,Charter,832670
039482741,Victoria Floyd,11th,Montgomery High School,64.4,63.8,Charter,893368
034700839,Patricia Smith,10th,Turner High School,,53.4,Public,956438
025783852,Mark Booker,10th,Green High School,70.4,70.8,Charter,832670
094820432,Mary Benjamin,12th,Montgomery High School,87.8,66.1,Charter,893368
098695919,Joel Tate,12th,Montgomery High School,58.6,62.2,Charter,893368
098163315,Jason Valenzuela,12th,Wagner High School,44.2,68.4,Public,846745
116429614,Corey Rush,10th,Woods High School,69.8,,Public,912243
034286188,Michael Wade,12th,Woods High School,71.3,74.5,Public,912243
018375002,Kathleen Miller,12th,Wagner High School,71.0,64.6,Public,846745
102652521,Jose Blackwell,11th,Fisher High School,49.6,43.8,Public,817615
053594534,Hannah Reid,11th,Green High School,87.8,98.8,Charter,832670
049002771,Jennifer Pierce,11th,Dixon High School,65.1,70.4,Charter,870334
030563656,Maria Carpenter,9th,Green High School,58.2,43.8,Charter,832670
065889910,Tara Williams,11th,Green High School,80.2,55.6,Charter,832670
050875528,Meghan Fox,9th,Montgomery High School,70.2,78.7,Charter,893368
038160983,Shane Estrada,10th,Woods High School,76.8,44.3,Public,912243
043916423,Jessica Schneider,10th,Fisher High School,61.4,66.0,Public,817615
072647682,Johnathan Duncan,11th,Sullivan High School,69.4,60.3,Public,961125
106667046,Melinda Kelly,9th,Dixon High School,,64.1,Charter,870334
047912180,Victor Watson,9th,Dixon High School,68.3,68.5,Charter,870334
025174241,Sandra Anderson,10th,Green High School,76.5,68.9,Charter,832670
101085571,Andrew Santiago,10th,Green High School,84.5,63.1,Charter,832670
100927876,Michael Garrison,10th,Turner High School,86.7,77.6,Public,956438
033485524,Tina West,10th,Montgomery High School,45.6,87.3,Charter,893368
100730898,Lisa James,9th,Dixon High School,66.5,62.2,Charter,870334
092965852,Nancy Thomas,10th,Green High School,84.9,71.1,Charter,832670
013363488,Raymond Barr,9th,Chang High School,78.9,45.5,Charter,840132
114804118,Wendy Arroyo,11th,Green High School,87.5,59.9,Charter,832670
014306208,Sara Buckley,9th,Campos High School,56.0,60.8,Public,957299
041882164,Brenda Booth,10th,Campbell High School,54.4,98.1,Charter,960726
087531903,Troy Bailey,9th,Montgomery High School,71.4,,Charter,893368
037884040,Terrence Chan,10th,Silva High School,82.5,70.8,Public,991918
060385891,David Olsen,10th,Turner High School,64.4,47.4,Public,956438
112683810,Scott Clayton,11th,Green High School,89.1,54.0,Charter,832670
122781346,Logan Jones,11th,Campbell High School,49.3,55.2,Charter,960726
043649512,Nicholas Patel,10th,Wagner High School,65.2,73.1,Public,846745
057054339,Austin Wise,11th,Green High School,76.3,83.4,Charter,832670
123579256,Aaron Harper,10th,Richard High School,71.4,52.7,Charter,889699
020208280,Jose Gardner,12th,Montgomery High School,,66.9,Charter,893368
052435429,Jason Wagner,9th,Woods High School,77.5,70.3,Public,912243
083053896,Daniel Harris,9th,Dixon High School,61.1,70.1,Charter,870334
066273392,Amanda Clark,9th,Dixon High School,53.5,69.3,Charter,870334
076315143,Deanna Mitchell,9th,Woods High School,70.2,77.9,Public,912243
046820723,Lauren Clark,9th,Wagner High School,,,Public,846745
034224700,Sandra Montgomery,11th,Campbell High School,62.0,29.8,Charter,960726
033527958,Patrick Montgomery,12th,Montgomery High School,66.4,34.9,Charter,893368
121471592,Caroline Park,9th,Green High School,60.0,74.1,Charter,832670
105055549,Lisa Bell,10th,Campos High School,72.0,51.5,Public,957299
010648054,Jasmine Wiley,9th,Green High School,67.5,,Charter,832670
036813973,Heather Jones,11th,Campbell High School,59.2,61.0,Charter,960726
038682296,Chloe Garcia,11th,Bowers High School,,41.2,Public,848324
123898827,Ruth Owen,10th,Green High School,72.5,68.5,Charter,832670
127001995,Jerry Rogers,10th,Campos High School,71.3,62.0,Public,957299
059322014,Matthew Rodriguez,12th,Bowers High School,80.0,,Public,848324
081654242,James Le,12th,Woods High School,72.9,73.0,Public,912243
010832718,Karen Lee,10th,Montgomery High School,64.8,65.0,Charter,893368
094855672,Sharon Miller,9th,Sullivan High School,63.4,46.7,Public,961125
086068558,Kevin Watkins,12th,Woods High School,78.2,74.9,Public,912243
068943866,Megan Mclaughlin,9th,Dixon High School,91.7,80.3,Charter,870334
039519287,Mary Hernandez,9th,Green High School,52.2,78.3,Charter,832670
