student_id,student_name,grade,school_name,reading_score,math_score,school_type
076047453,John Davis,12th,Fisher High School,,55.7,Public
102596836,Charlene Willis,12th,Campbell High School,60.2,77.0,Public
030940509,Carol Miller,10th,Campbell High School,91.8,82.4,Public
108370137,Derek Nelson,9th,Turner High School,55.4,68.2,Public
013827652,Lisa Trujillo,11th,Fisher High School,,71.8,Public
065348901,Alexis Mercer,9th,Campbell High School,78.2,85.9,Public
107191650,Sheena Fuentes,10th,Turner High School,63.9,63.2,Public
062483021,Sean Irwin,12th,Montgomery High School,72.1,63.3,Public
124247532,Taylor Rich,9th,Chang High School,55.0,63.1,Public
095980216,Jeffrey Berry,9th,Green High School,78.0,88.8,Public
102570043,Kathleen Fernandez,12th,Fisher High School,91.5,75.8,Public
109509583,Shaun Smith,9th,Campos High School,74.7,66.8,Public
095018049,Charles Roth,9th,Fisher High School,97.8,84.8,Public
111865286,Kathryn Johnson,12th,Chang High School,65.5,58.2,Public
038154216,Rhonda Cameron,10th,Fisher High School,,68.2,Public
129411101,Kim Smith,12th,Montgomery High School,71.0,69.3,Public
111538377,Patrick Johnson,9th,Chang High School,72.3,63.7,Public
022813097,Paige Erickson,11th,Turner High School,56.5,94.8,Public
054353897,Andrew Jenkins,12th,Green High School,66.6,80.0,Public
046705055,Ricardo Huerta,9th,Montgomery High School,60.2,75.4,Public
018909630,Michael Guerra,11th,Richard High School,,55.4,Charter
048310040,Gregory Cameron,9th,Chang High School,83.2,45.4,Public
091032605,Joseph Thompson,12th,Chang High School,55.7,54.3,Public
078128930,Elaine Wade,11th,Silva High School,78.3,87.4,Public
026510024,Sarah Roberts,9th,Chang High School,92.9,71.7,Public
027824560,Michael Newman,11th,Montgomery High School,66.1,24.9,Public
034489024,Cathy Long,11th,Montgomery High School,69.7,53.8,Public
089916584,Ronald Martin,11th,Bowers High School,71.4,94.4,Public
054765278,Jason Schultz,10th,Wagner High School,76.7,63.3,Public
018970533,Edward Hatfield,12th,Bowers High School,53.8,44.8,Public
064405379,Michael Watson,11th,Silva High School,74.4,97.3,Public
020352576,Matthew Roberts,12th,Chang High School,75.2,,Public
035245199,Ashley Bishop,12th,Fisher High School,81.8,44.1,Public
099152561,Kristi Jones,10th,Turner High School,59.0,85.7,Public
109217176,Tammy Baker,12th,Dixon High School,36.9,59.8,Charter
101249210,Dennis Salazar,12th,Green High School,75.6,56.1,Public
013519232,Matthew Dennis,9th,Richard High School,69.2,34.4,Charter
071710426,David Carter,11th,Richard High School,84.1,72.3,Charter
069006074,Daniel Peters,11th,Turner High School,92.4,,Public
015113717,Brian Zimmerman,9th,Turner High School,,63.3,Public
115881185,David Simon,12th,Richard High School,80.0,63.4,Charter
092837498,Angel Richardson,10th,Campbell High School,92.5,79.4,Public
075436560,Daniel Schmitt,10th,Campbell High School,97.6,79.0,Public
102214846,Evelyn Carter,9th,Montgomery High School,98.4,82.6,Public
030281954,Stephen Hayes,9th,Turner High School,53.0,65.2,Public
046668914,Daniel Smith,12th,Campos High School,68.2,72.4,Public
070533976,Charles Olsen,12th,Fisher High School,81.6,51.1,Public
121061931,Shelly Carter,12th,Chang High School,,,Public
014980792,Jennifer Harper,11th,Richard High School,,52.3,Charter
029809460,Margaret Yates,11th,Turner High School,81.5,54.1,Public
018576924,Benjamin Forbes,10th,Campbell High School,93.9,61.2,Public
029203956,Makayla Sanders,12th,Silva High School,63.1,,Public
075883508,Tina Cantrell,9th,Campbell High School,61.2,63.7,Public
098609086,James Pham,9th,Fisher High School,75.2,64.5,Public
097572350,Kevin Jacobs,10th,Turner High School,77.4,,Public
066373056,Andrew Palmer,12th,Montgomery High School,55.9,67.9,Public
077497947,Megan Brown,11th,Turner High School,93.8,78.5,Public
108575068,Kevin Walters,11th,Fisher High School,53.6,53.3,Public
119174348,Cameron Ray,10th,Fisher High School,67.8,95.4,Public
099638632,Alicia Cervantes,9th,Montgomery High School,76.1,61.6,Public
085769544,Erika Moreno,10th,Turner High School,59.3,53.7,Public
106676189,Jessica Jackson,12th,Chang High School,,62.9,Public
033231435,Michelle Holmes,11th,Montgomery High School,68.9,49.6,Public
070643934,Kristin Rodriguez,9th,Turner High School,96.2,74.2,Public
081518524,Jeffery Cox,9th,Montgomery High School,89.5,80.7,Public
078840739,Sheena Blanchard,12th,Richard High School,80.5,76.8,Charter
079035378,Paul Lewis,11th,Fisher High School,83.1,49.4,Public
107057574,Peter Riley,11th,Turner High School,72.2,,Public
047673555,Paula Gallagher,9th,Fisher High School,96.1,64.3,Public
103032425,Mark Odonnell,10th,Fisher High School,65.4,97.4,Public
044822396,Alexa Robinson,12th,Campbell High School,99.8,79.7,Public
043258026,William Cooper,9th,Turner High School,72.6,79.5,Public
109579636,Jimmy Wilson,11th,Turner High School,67.6,56.4,Public
056555787,Tara Webb,12th,Bowers High School,59.6,30.9,Public
038301250,Christian Taylor,11th,Fisher High School,58.7,63.5,Public
064811581,John Hall,9th,Turner High School,80.2,78.0,Public
042607018,Lindsay Day,9th,Wagner High School,81.1,67.1,Public
042236625,Nicole Barker,10th,Turner High School,,82.6,Public
021472840,Karen Howell,10th,Fisher High School,87.4,46.6,Public
014304417,Ronald Hansen,11th,Turner High School,98.9,76.6,Public
048518347,Michelle Mason,11th,Richard High School,74.9,65.4,Charter
010135813,Bryan Powell,9th,Fisher High School,97.7,54.6,Public
043980394,Marcus Yang Jr.,11th,Fisher High School,,35.2,Public
082516619,Calvin Choi,12th,Bowers High School,95.7,59.5,Public
117904837,Carol Williams,12th,Chang High School,69.3,81.5,Public
074391295,Richard Diaz,10th,Richard High School,61.4,51.4,Charter
064523455,Candace King,12th,Chang High School,41.4,52.2,Public
016447437,Kenneth Jackson,11th,Chang High School,83.7,89.7,Public
081084090,Rebekah Jennings,11th,Bowers High School,82.1,,Public
086952428,Lisa Phillips,12th,Montgomery High School,49.5,68.0,Public
011146979,Christian Adams,12th,Campbell High School,76.1,89.2,Public
127019657,Nancy Shaffer,9th,Turner High School,73.5,90.8,Public
068094870,Richard Hester,10th,Green High School,,64.1,Public
086064222,Robert Frye,10th,Silva High School,69.5,78.2,Public
099286408,Holly Williams,10th,Richard High School,60.8,63.1,Charter
113760606,Shannon Caldwell,10th,Campbell High School,82.6,79.2,Public
016750687,Pamela Cohen,11th,Turner High School,85.0,78.0,Public
089221114,James Mcdonald,10th,Montgomery High School,89.5,66.6,Public
023888814,Tracy Ramirez,11th,Fisher High School,83.8,47.3,Public
034840430,Kimberly Chapman,12th,Chang High School,54.6,71.4,Public
019422174,Tina Taylor,9th,Green High School,89.8,69.9,Public
089723078,Zachary Perkins,11th,Campos High School,,77.8,Public
104468409,Melanie King,9th,Fisher High School,96.7,94.3,Public
072152711,Brittany Frank,11th,Richard High School,95.3,76.8,Charter
023147076,Willie Lynch,9th,Odonnell High School,65.0,93.8,Public
031990529,Sarah Henson,12th,Chang High School,67.3,50.3,Public
097724467,Alisha Thomas,11th,Turner High School,93.2,78.7,Public
114131797,Shannon Petersen,11th,Silva High School,99.7,97.6,Public
101654698,Evan Maxwell,12th,Chang High School,64.5,62.7,Public
128034877,Wanda Stewart,9th,Fisher High School,52.8,63.1,Public
089174203,Sharon George,11th,Bowers High School,58.7,66.2,Public
086094315,Karina Nguyen,10th,Wagner High School,56.2,73.6,Public
029567485,Janet White,11th,Silva High School,67.4,84.2,Public
107073587,Juan Williams,9th,Turner High School,,78.2,Public
050885770,Michael Dennis,12th,Green High School,66.0,41.9,Public
029678277,Amanda Garcia,11th,Fisher High School,82.0,37.7,Public
071782124,Karen Singh,10th,Campbell High School,80.1,69.4,Public
043800157,Francis Bradford,11th,Wagner High School,76.4,83.3,Public
095668062,Maria Lyons,9th,Montgomery High School,99.0,80.8,Public
112023726,Jason Short,10th,Turner High School,76.4,80.0,Public
035328456,Mark Thompson,12th,Turner High School,70.9,65.6,Public
044955739,Vanessa Barrett,9th,Turner High School,80.7,70.4,Public
034402441,Lauren Gilbert,9th,Wagner High School,,90.8,Public
058562312,Jill Robinson,10th,Turner High School,69.9,57.8,Public
031041494,Janet Lowery,9th,Turner High School,67.7,78.4,Public
080943446,William Mendez,9th,Turner High School,69.2,89.9,Public
030185429,Matthew Lyons,12th,Chang High School,65.6,71.1,Public
097891549,Joseph Duncan,12th,Green High School,85.2,28.7,Public
037692708,Monica Hall,11th,Turner High School,96.8,69.8,Public
010295805,Nicole Mclean,12th,Silva High School,69.4,68.8,Public
021773413,Barry Johnson,10th,Turner High School,79.3,83.1,Public
016598234,Jacqueline Dickson,12th,Chang High School,60.3,62.5,Public
041488296,Mary Martinez,10th,Richard High School,57.9,36.5,Charter
114474179,Joseph Henderson,11th,Turner High School,,62.5,Public
023349162,Gary Norris,12th,Montgomery High School,65.3,40.1,Public
057858182,Derrick Brown,10th,Fisher High School,70.0,68.8,Public
026306623,Logan Herrera,10th,Wagner High School,92.5,71.0,Public
125459811,Deborah Mcknight,9th,Campbell High School,97.2,44.0,Public
088080000,Alexander Nelson,12th,Green High School,67.7,31.7,Public
123673437,Brittany Pittman,11th,Woods High School,85.6,54.2,Public
123488347,Jennifer Odonnell,10th,Campos High School,56.9,,Public
101530246,Kathryn Mills,12th,Dixon High School,55.3,34.5,Charter
090441967,Hannah Medina,12th,Richard High School,67.6,66.6,Charter
010539231,Peter Allen,10th,Bowers High School,,37.6,Public
021063851,Judith Taylor,11th,Green High School,40.6,67.3,Public
069341700,Bradley Archer,11th,Bowers High School,79.8,63.1,Public
077128614,Nicole Jarvis,11th,Turner High School,68.4,62.0,Public
123414625,Robert Trujillo,9th,Montgomery High School,84.0,67.9,Public
051648550,Michael Jordan,12th,Fisher High School,82.5,72.3,Public
034678343,Sarah Kelley,12th,Campbell High School,79.9,94.5,Public
027707522,Lori Dennis,10th,Montgomery High School,90.4,83.0,Public
066631882,Tracy Smith,9th,Wagner High School,94.1,83.1,Public
100726446,Diana Dawson,12th,Richard High School,98.0,48.2,Charter
029548763,Charles Gibson,9th,Sullivan High School,76.5,48.9,Public
102948044,Howard Lutz,10th,Wagner High School,99.0,80.2,Public
086595584,Billy Hunter,9th,Chang High School,74.9,75.7,Public
032277212,Cynthia Blankenship,12th,Campbell High School,85.1,65.2,Public
011482439,Jonathan Adams,11th,Bowers High School,97.0,,Public
051525589,Rachel Smith,12th,Turner High School,67.5,48.2,Public
048197483,Justin Munoz,12th,Turner High School,58.3,44.2,Public
063660665,Edward Davis,10th,Campbell High School,91.3,83.6,Public
108981131,Melinda Juarez,11th,Turner High School,68.3,63.1,Public
122926392,Emma Fisher,9th,Richard High School,77.4,55.2,Charter
026054674,Joshua Parker,12th,Campbell High School,58.3,79.1,Public
111995729,Greg Williams,9th,Fisher High School,78.4,70.1,Public
112824006,Shawn Grant,11th,Turner High School,84.4,69.1,Public
074496873,John Meadows,12th,Turner High School,56.2,72.3,Public
016098006,Tyler Turner,10th,Richard High School,78.2,55.8,Charter
023934988,Sherri Strickland,11th,Fisher High School,,59.3,Public
080324421,Robert Hodges,12th,Fisher High School,71.4,51.1,Public
117007129,Donna Liu,12th,Campbell High School,98.5,79.3,Public
023886272,Tammy Perkins,9th,Turner High School,99.7,74.4,Public
031692377,Shawn Cruz,11th,Silva High School,96.1,56.3,Public
030099162,Regina Nelson,12th,Chang High School,73.8,87.6,Public
068503510,Susan Cannon,9th,Fisher High School,,79.1,Public
103555342,Brian King,11th,Fisher High School,85.5,38.7,Public
025453878,Jerry Ramirez,9th,Fisher High School,81.7,73.2,Public
090102691,Andrea Anderson,11th,Campbell High School,60.4,53.0,Public
045412080,Catherine Davis,11th,Turner High School,74.2,57.0,Public
078161515,Jack Reynolds,11th,Chang High School,68.5,50.3,Public
077549714,Melissa Farrell,11th,Richard High School,73.8,58.0,Charter
062396312,Kathryn King,11th,Turner High School,77.7,,Public
012121391,Sydney Hanson,9th,Turner High School,62.4,75.8,Public
029210295,Lindsay Hudson,9th,Fisher High School,84.5,21.0,Public
051061674,Charles Morse,10th,Richard High School,59.1,40.3,Charter
030000122,Angela Wolfe,10th,Fisher High School,73.0,72.0,Public
067829499,Brandon Coffey,11th,Bowers High School,91.4,67.0,Public
034945636,Melissa Johnson,11th,Turner High School,77.2,77.0,Public
107757887,Tanner Hall,11th,Richard High School,64.0,74.9,Charter
119877098,Brianna Knapp,9th,Chang High School,,89.5,Public
030856114,Jennifer Dawson,9th,Wagner High School,,76.5,Public
011667092,Gabriel Mccoy,9th,Turner High School,72.5,57.4,Public
092597039,Jennifer Cruz,12th,Chang High School,68.6,49.1,Public
067686548,Jason Howard,9th,Fisher High School,82.7,56.3,Public
098712863,Martha Johnson,11th,Turner High School,94.8,63.2,Public
030966127,Jimmy Nguyen,12th,Turner High School,73.9,46.1,Public
012297092,Christine Garcia,12th,Turner High School,40.7,61.3,Public
026494755,John Patel,9th,Green High School,80.3,97.4,Public
057463027,Juan Adams,11th,Silva High School,95.5,87.1,Public
049922660,Jennifer Dixon,9th,Turner High School,87.4,75.7,Public
024738992,Meghan Scott,10th,Bowers High School,69.2,78.2,Public
056366617,Brandy Lozano,9th,Turner High School,95.4,,Public
086855444,Penny Thompson,12th,Turner High School,,55.5,Public
091687801,Maria Whitaker,12th,Bowers High School,71.5,85.1,Public
015209676,Michael Jimenez,12th,Campbell High School,95.7,64.7,Public
019088149,April Mccormick,12th,Silva High School,76.3,,Public
107274690,Daniel Olsen,12th,Chang High School,60.1,83.4,Public
084148438,Andrew Cervantes,9th,Turner High School,78.6,67.5,Public
123797300,David Hartman,10th,Fisher High School,75.1,40.7,Public
040484851,David Simmons,9th,Bowers High School,68.2,49.7,Public
088048877,Margaret Blevins,10th,Turner High School,80.5,74.4,Public
122045817,Alicia Collins,9th,Turner High School,52.3,60.0,Public
017490179,John Wilson,10th,Turner High School,94.5,65.9,Public
113383601,Willie Mcdaniel,12th,Fisher High School,73.9,50.7,Public
033879949,Michael Johnson,11th,Chang High School,,90.0,Public
071104074,Glenn Robinson,11th,Turner High School,81.4,34.5,Public
039697633,Thomas Barrett,9th,Woods High School,73.3,68.9,Public
032112306,Edward Jackson,10th,Campbell High School,98.4,81.6,Public
072663857,Hannah Cunningham,9th,Montgomery High School,77.7,69.4,Public
117853564,Aaron White,9th,Silva High School,77.8,53.8,Public
078659001,Jason Brown,12th,Fisher High School,85.9,50.7,Public
061525061,Sheri Montes,9th,Fisher High School,80.8,74.6,Public
032615722,Michael Harrison,9th,Fisher High School,87.5,54.1,Public
129642491,Tina Wang,9th,Turner High School,79.3,89.7,Public
077388124,Shannon Morris,9th,Fisher High School,80.7,63.8,Public
099729635,Dawn Finley,10th,Richard High School,57.3,50.3,Charter
011045892,Darlene Jones,9th,Chang High School,75.1,62.7,Public
074440641,Kimberly Spencer,9th,Richard High School,79.1,56.9,Charter
102316317,Dennis Tucker,9th,Turner High School,,58.0,Public
104009020,Ryan Gordon,11th,Fisher High School,88.9,45.0,Public
053885719,Joseph Ortiz,10th,Richard High School,68.1,41.4,Charter
041468384,Ashley Barker,10th,Montgomery High School,84.4,55.1,Public
033523538,Sean Davis,12th,Montgomery High School,61.0,72.5,Public
108589779,Thomas Carter,9th,Fisher High School,79.6,77.7,Public
040814214,Michael Johnson,10th,Turner High School,,58.4,Public
071100214,Brian Hunter,10th,Fisher High School,67.8,68.2,Public
011084400,Jennifer Mayer,11th,Fisher High School,,,Public
022784605,Lisa Byrd,9th,Campos High School,77.9,46.1,Public
041374122,Franklin White,12th,Campbell High School,92.1,78.9,Public
078476857,Melody Scott,10th,Fisher High School,88.8,62.8,Public
120272718,Lisa Bailey,10th,Campos High School,79.0,59.1,Public
093581866,Carmen Page,12th,Fisher High School,62.7,73.9,Public
078423253,Jessica Thompson,9th,Montgomery High School,97.3,40.0,Public
115174672,Laurie Dean,10th,Montgomery High School,79.0,46.9,Public
027021017,Adam Murray,12th,Fisher High School,78.2,50.8,Public
064191560,Denise Owens,10th,Fisher High School,85.1,80.8,Public
063523951,Vickie Moran,11th,Turner High School,90.9,52.1,Public
048786386,Shane Underwood,12th,Fisher High School,99.0,59.5,Public
017290353,Sharon Williams,12th,Wagner High School,91.8,83.6,Public
018788806,Kelsey Williams,9th,Fisher High School,69.0,80.8,Public
083948668,Bryan Walters,9th,Chang High School,84.8,82.6,Public
079411701,Dawn Jones,10th,Fisher High School,90.8,66.7,Public
119093979,Chase Church,10th,Campbell High School,78.6,65.0,Public
079483946,Christopher Scott,12th,Montgomery High School,85.4,35.4,Public
113144617,Vincent Hansen,11th,Campos High School,63.0,84.1,Public
090964758,Erin Cooper,9th,Montgomery High School,87.5,66.3,Public
107908539,Jordan Murphy,10th,Campbell High School,84.7,65.3,Public
046522322,Eric Hanson,11th,Dixon High School,,60.8,Charter
072042274,Russell Callahan,10th,Turner High School,76.6,47.7,Public
124011506,Roy Jones,12th,Silva High School,,70.9,Public
010139628,Alicia Collins,12th,Fisher High School,99.7,75.2,Public
099007975,Annette Rodriguez,10th,Turner High School,,86.2,Public
102384077,Sarah Brown,10th,Richard High School,74.5,64.1,Charter
032366220,Jacqueline Mayer,12th,Bowers High School,78.4,67.7,Public
035175887,Shelby Riggs,11th,Wagner High School,75.5,98.1,Public
120771662,Mary Freeman,9th,Campbell High School,81.3,37.8,Public
